"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"274",2,10,169409,"0384 0390","Diumenge",2015,"Març",22,11,"No és causa del  vianant","Turismo","Home","Passatger",7,"Ferit lleu",4581025.21,429061.54
"276",2,10,198804,"0186 0186","Dilluns",2015,"Agost",17,4,"No és causa del  vianant","Ciclomotor","Home","Conductor",31,"Ferit lleu",4580958.79,429295.25
"277",2,10,198804,"0186 0186","Dissabte",2015,"Juny",13,11,"No és causa del  vianant","Motocicleta","Home","Conductor",31,"Ferit lleu",4580958.79,429295.25
"278",2,10,213908,"0073 0075","Dilluns",2015,"Desembre",14,6,"No és causa del  vianant","Turismo","Home","Passatger",47,"Ferit lleu",4580998.27,429307.31
"279",2,10,213908,"0073 0075","Dilluns",2015,"Desembre",14,6,"No és causa del  vianant","Turismo","Home","Conductor",53,"Ferit lleu",4580998.27,429307.31
"280",2,10,213908,"0081 0081","Dimarts",2015,"Agost",4,6,"Desobeir altres senyals","Turismo","Home","Vianant",3,"Ferit lleu",4580991.03,429288.38
"283",2,10,213908,"0038 0038","Dimecres",2015,"Juny",17,12,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4581109.07,429489.57
"284",2,10,127704,"0002 0002","Dijous",2015,"Octubre",8,6,"No és causa del  vianant","Motocicleta","Home","Conductor",56,"Ferit lleu",4580979.92,429397.44
"286",2,10,169409,"0434 0434","Diumenge",2015,"Agost",16,12,"No és causa del  vianant","Ciclomotor","Home","Conductor",30,"Ferit lleu",4581276.62,429318.64
"288",2,10,285807,"0065 0065","Dimarts",2015,"Setembre",15,11,"No és causa del  vianant","Motocicleta","Home","Conductor",37,"Ferit lleu",4581268.15,429421.46
"289",1,4,50803,"0004 0004","Diumenge",2015,"Octubre",25,12,"No és causa del  vianant","Ciclomotor","Home","Conductor",46,"Ferit lleu",4582606.16,431802.88
"291",1,4,271100,"0003 0003","Dilluns",2015,"Juny",15,3,"No és causa del  vianant","Motocicleta","Home","Conductor",47,"Ferit lleu",4582418.96,431750.48
"292",1,4,271100,"0009 0009","Divendres",2015,"Desembre",25,12,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4582551.6,431885.77
"293",2,10,127704,"0133 0133","Diumenge",2015,"Novembre",29,10,"No és causa del  vianant","Turismo","Home","Conductor",48,"Ferit lleu",4581658.18,430058.07
"294",2,10,54509,"0086 0086","Dilluns",2015,"Agost",24,1,"No és causa del  vianant","Taxi","Home","Conductor",57,"Ferit lleu",4581370.81,429538.55
"296",2,10,246000,"0004 0004","Dilluns",2015,"Abril",13,7,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4580979.22,429966.87
"300",2,10,87009,"0034 0034","Dissabte",2015,"Gener",17,5,"Altres","Turismo","Home","Vianant",92,"Ferit lleu",4581133.43,430144.7
"301",2,9,90502,"0109 0109","Dissabte",2015,"Desembre",26,11,"No és causa del  vianant","Motocicleta","Home","Conductor",65,"Ferit lleu",4582273.18,428732.62
"302",2,10,323203,"0079 0079","Diumenge",2015,"Desembre",13,11,"No és causa del  vianant","Furgoneta","Home","Conductor",47,"Ferit lleu",4581380.82,429584.57
"304",2,9,361406,"0257 0257","Dijous",2015,"Febrer",12,9,"Desobeir el senyal del semàfor","Motocicleta","Home","Vianant",36,"Ferit lleu",4582229.02,428854.85
"307",2,10,349706,"0029 0029","Dijous",2015,"Agost",27,8,"No és causa del  vianant","Bicicleta","Home","Conductor",33,"Ferit lleu",4581546.12,429891.42
"308",2,10,308709,"0033 0033","Dijous",2015,"Juny",25,1,"No és causa del  vianant","Furgoneta","Home","Vianant",29,"Ferit lleu",4581092.88,430332.31
"310",2,10,87009,"0017 0017","Divendres",2015,"Maig",1,8,"No és causa del  vianant","Turismo","Home","Passatger",20,"Ferit lleu",4581018.87,430225.5
"311",2,10,198804,"0102B0102B","Diumenge",2015,"Abril",26,10,"No és causa del  vianant","Taxi","Home","Vianant",47,"Ferit lleu",4580946.16,430252.28
"312",2,10,701594,"0000 0000","Dilluns",2015,"Març",9,8,"No és causa del  vianant","Ciclomotor","Home","Conductor",19,"Ferit lleu",4581724.72,430056.96
"313",2,10,285807,"0029 0029","Dimarts",2015,"Maig",5,11,"No és causa del  vianant","Motocicleta","Home","Conductor",26,"Ferit lleu",4581085.84,429599.75
"314",2,10,323203,"0155 0155","Dijous",2015,"Maig",7,12,"No és causa del  vianant","Motocicleta","Home","Conductor",52,"Ferit lleu",4581766.03,429977.34
"315",2,10,223606,"0003 0003","Dissabte",2015,"Gener",31,6,"No és causa del  vianant","Motocicleta","Home","Conductor",29,"Ferit lleu",4581874.69,430138.1
"317",2,10,323203,"0170 0170","Dimarts",2015,"Març",24,8,"No és causa del  vianant","Motocicleta","Home","Conductor",38,"Ferit lleu",4581816.61,430059.94
"318",2,10,349207,"0004 0004","Dijous",2015,"Setembre",24,7,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4582033.52,430169.66
"319",2,10,349207,"0004 0004","Dijous",2015,"Abril",23,8,"No és causa del  vianant","Motocicleta","Home","Conductor",55,"Ferit lleu",4582033.52,430169.66
"320",2,10,349207,"9999 9999","Dijous",2015,"Abril",23,11,"No és causa del  vianant","Turismo","Home","Passatger",28,"Ferit lleu",4582102.04,430201.2
"321",2,9,361406,"0220 0220","Dijous",2015,"Agost",6,12,"No és causa del  vianant","Bicicleta","Home","Conductor",30,"Ferit lleu",4582104.32,429008.18
"323",2,9,18505,"0101 0103","Dimecres",2015,"Setembre",16,9,"No és causa del  vianant","Turismo","Home","Conductor",52,"Ferit lleu",4581770.73,429176.66
"324",2,9,349706,"0059 0059","Dimecres",2015,"Agost",19,10,"No és causa del  vianant","Turismo","Home","Conductor",31,"Ferit lleu",4581748.53,429692.64
"326",2,9,350308,"0083 0083","Dijous",2015,"Gener",29,1,"No és causa del  vianant","Bicicleta","Home","Conductor",22,"Ferit lleu",4582060.98,429282.55
"330",2,9,54509,"0101 0101","Dimecres",2015,"Setembre",9,11,"No és causa del  vianant","Autobús articulado","Home","Passatger",32,"Ferit lleu",4581472.78,429408.47
"332",2,9,18505,"0131 0131","Dilluns",2015,"Agost",31,2,"No és causa del  vianant","Motocicleta","Home","Conductor",56,"Ferit lleu",4581965.02,429374.94
"333",2,9,169409,"0485 0485","Divendres",2015,"Març",13,11,"No és causa del  vianant","Motocicleta","Home","Conductor",61,"Ferit lleu",4581520.63,429493.58
"334",2,9,169409,"0485 0485","Divendres",2015,"Març",13,11,"No és causa del  vianant","Turismo","Home","Passatger",36,"Ferit lleu",4581520.63,429493.58
"336",2,9,287201,"0114 0118","Dimarts",2015,"Juny",9,3,"Desobeir el senyal del semàfor","Furgoneta","Home","Vianant",50,"Ferit lleu",4582009.96,429316.51
"341",2,9,18505,"0096 0100","Dijous",2015,"Desembre",31,7,"No és causa del  vianant","Ciclomotor","Home","Conductor",38,"Ferit lleu",4581873.45,429312.63
"342",2,9,18505,"0096 0100","Dijous",2015,"Novembre",5,12,"No és causa del  vianant","Ciclomotor","Home","Conductor",27,"Ferit lleu",4581873.45,429312.63
"343",2,9,18505,"0096 0100","Dimecres",2015,"Abril",1,10,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4581873.45,429312.63
"344",2,9,18505,"0096 0100","Dimecres",2015,"Març",4,5,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4581873.45,429312.63
"345",2,9,18505,"0104 0104","Diumenge",2015,"Desembre",27,6,"No és causa del  vianant","Motocicleta","Home","Conductor",43,"Ferit lleu",4581896.83,429336.9
"346",2,9,361406,"0161 0163","Dimecres",2015,"Juny",10,9,"No és causa del  vianant","Motocicleta","Home","Passatger",39,"Ferit lleu",4581772.05,429303.66
"347",2,9,169409,"0433 0433","Dijous",2015,"Novembre",12,10,"No és causa del  vianant","Motocicleta","Home","Conductor",55,"Ferit lleu",4581308.03,429276.5
"348",2,9,169409,"0435 0435","Divendres",2015,"Febrer",27,11,"No és causa del  vianant","Motocicleta","Home","Conductor",52,"Ferit lleu",4581317.84,429286.51
"351",2,9,350308,"0009 0009","Dilluns",2015,"Gener",12,11,"No és causa del  vianant","Motocicleta","Home","Conductor",29,"Ferit lleu",4581505.34,428715.61
"352",2,9,361406,"0175 0177","Dilluns",2015,"Febrer",2,7,"No és causa del  vianant","Motocicleta","Home","Conductor",37,"Ferit lleu",4581809.68,429262.36
"353",2,9,18505,"0046 0046","Dimarts",2015,"Juny",9,12,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4581650.03,429091.08
"354",2,9,287201,"0036 0040","Dilluns",2015,"Gener",5,5,"No és causa del  vianant","Motocicleta","Home","Conductor",50,"Ferit lleu",4581689.78,428750.3
"357",2,9,268003,"0063 0063","Dimecres",2015,"Setembre",16,10,"No és causa del  vianant","Motocicleta","Home","Conductor",65,"Ferit lleu",4582052.38,428880.2
"358",2,9,18505,"0045 0045","Dissabte",2015,"Setembre",12,8,"No és causa del  vianant","Turismo","Home","Passatger",28,"Ferit lleu",4581497.47,428898.18
"360",2,9,245802,"0002 0002","Dijous",2015,"Octubre",22,4,"No és causa del  vianant","Motocicleta","Home","Conductor",34,"Ferit lleu",4582142.88,428441.19
"363",2,9,289105,"0104 0104","Dilluns",2015,"Agost",10,10,"No és causa del  vianant","Motocicleta","Home","Conductor",23,"Ferit lleu",4582367.41,429050.84
"364",2,9,245802,"0050 0050","Dimecres",2015,"Novembre",11,1,"No és causa del  vianant","Motocicleta","Home","Conductor",59,"Ferit lleu",4582195.29,428494.72
"365",2,9,350308,"0072 0072","Divendres",2015,"Març",27,12,"No és causa del  vianant","Autobús","Home","Passatger",64,"Ferit lleu",4581686.02,428931
"366",2,9,87009,"0142 0142","Divendres",2015,"Abril",17,11,"No és causa del  vianant","Motocicleta","Home","Conductor",28,"Ferit lleu",4581788.05,429505
"367",2,9,287201,"0052 0054","Dissabte",2015,"Octubre",10,1,"No és causa del  vianant","Taxi","Home","Passatger",37,"Ferit lleu",4581746.7,428850.78
"369",2,9,110803,"0155 0155","Dimecres",2015,"Octubre",21,9,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4581880.1,428635.96
"370",2,9,110803,"0155 0155","Dilluns",2015,"Abril",27,3,"No és causa del  vianant","Motocicleta","Home","Conductor",55,"Ferit lleu",4581880.1,428635.96
"372",2,9,349706,"0075B0075B","Divendres",2015,"Agost",28,4,"No és causa del  vianant","Bicicleta","Home","Conductor",38,"Ferit lleu",4581829.7,429606.49
"374",2,8,223606,"0136 0136","Dimecres",2015,"Novembre",4,12,"No és causa del  vianant","Motocicleta","Home","Conductor",63,"Ferit lleu",4582618.4,429441.95
"375",2,8,191204,"0216 0216","Dimecres",2015,"Febrer",4,5,"No és causa del  vianant","Motocicleta","Home","Conductor",50,"Ferit lleu",4582728.13,429802.38
"379",2,8,18607,"0000 0000","Diumenge",2015,"Abril",26,8,"No és causa del  vianant","Motocicleta","Home","Conductor",62,"Ferit lleu",4582098.94,429654.61
"380",2,8,18607,"0001 0002","Dimecres",2015,"Gener",28,9,"No és causa del  vianant","Ciclomotor","Home","Passatger",28,"Ferit lleu",4582143.52,429617.1
"381",2,8,32700,"0135 0135","Divendres",2015,"Novembre",20,6,"No és causa del  vianant","Motocicleta","Home","Conductor",21,"Ferit lleu",4582992.26,429608.07
"383",2,8,18505,"0191 0191","Dimarts",2015,"Setembre",29,7,"No és causa del  vianant","Motocicleta","Home","Conductor",52,"Ferit lleu",4582354.53,429765.44
"384",2,8,18505,"0207 0207","Dimarts",2015,"Novembre",17,7,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4582434.03,429846.46
"386",2,8,110304,"0023 0023","Dimecres",2015,"Març",25,2,"No és causa del  vianant","Motocicleta","Home","Conductor",51,"Ferit lleu",4582422.38,429976.66
"388",2,8,18505,"0194 0206","Dimarts",2015,"Juny",23,3,"No és causa del  vianant","Motocicleta","Home","Conductor",65,"Ferit lleu",4582314.74,429769.95
"389",2,8,110304,"0016 0018","Dimecres",2015,"Juny",17,4,"No és causa del  vianant","Motocicleta","Home","Conductor",63,"Ferit lleu",4582558.96,429874.29
"391",2,8,287201,"0155 0155","Divendres",2015,"Juny",5,6,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4582260.64,429656.39
"392",2,8,268003,"0201 0201","Dissabte",2015,"Gener",31,2,"No és causa del  vianant","Bicicleta","Home","Conductor",31,"Ferit lleu",4582821.04,429675.76
"393",2,8,89004,"0238 0238","Dimecres",2015,"Març",18,11,"No és causa del  vianant","Ciclomotor","Home","Conductor",19,"Ferit lleu",4582227.94,429864.38
"394",2,8,100800,"0193 0193","Dilluns",2015,"Novembre",30,7,"No és causa del  vianant","Motocicleta","Home","Conductor",45,"Ferit lleu",4582143.65,429939.09
"395",2,8,100800,"0200 0200","Dijous",2015,"Abril",2,10,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4582124.16,429950.15
"396",2,8,18505,"0220 0220","Divendres",2015,"Abril",17,9,"No és causa del  vianant","Ciclomotor","Home","Conductor",63,"Ferit lleu",4582417.76,429875.71
"397",2,8,223606,"0020 0020","Dimarts",2015,"Març",17,10,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4582053.44,429993.96
"399",2,8,223606,"0022 0022","Dijous",2015,"Abril",9,10,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4582060.54,429986.89
"401",2,8,90502,"0245 0245","Divendres",2015,"Desembre",18,5,"No és causa del  vianant","Motocicleta","Home","Conductor",40,"Ferit lleu",4582908.56,429381.95
"402",2,8,32700,"0023 0023","Dimarts",2015,"Octubre",13,8,"No és causa del  vianant","Bicicleta","Home","Conductor",35,"Ferit lleu",4582354.11,430230.44
"403",2,8,18505,"0153 0153","Dilluns",2015,"Desembre",7,9,"No és causa del  vianant","Motocicleta","Home","Conductor",47,"Ferit lleu",4582061.01,429472.96
"404",2,8,18505,"0153 0153","Dimarts",2015,"Gener",20,7,"No és causa del  vianant","Motocicleta","Home","Conductor",32,"Ferit lleu",4582061.01,429472.96
"407",2,8,363809,"0119 0119","Dijous",2015,"Setembre",3,6,"No és causa del  vianant","Motocicleta","Home","Conductor",24,"Ferit lleu",4582120.52,429523.46
"408",2,8,144601,"0409 0409","Dijous",2015,"Octubre",29,7,"No és causa del  vianant","Motocicleta","Home","Conductor",48,"Ferit lleu",4583161.88,429423.34
"409",2,8,144601,"0413 0413","Dimarts",2015,"Novembre",10,7,"No és causa del  vianant","Motocicleta","Home","Conductor",31,"Ferit lleu",4583152.36,429394.07
"410",2,8,100800,"0213 0213","Dijous",2015,"Novembre",5,10,"No és causa del  vianant","Motocicleta","Home","Conductor",47,"Ferit lleu",4582244.1,430041.93
"412",2,8,209300,"0015 0015","Dilluns",2015,"Novembre",2,11,"No és causa del  vianant","Taxi","Home","Conductor",36,"Ferit lleu",4582086.96,429844.33
"414",2,8,180208,"0106 0108","Dimecres",2015,"Juny",10,8,"Desobeir el senyal del semàfor","Motocicleta","Home","Vianant",27,"Ferit lleu",4583084.97,429211.33
"416",2,8,32700,"0103 0103","Divendres",2015,"Juny",19,1,"No és causa del  vianant","Motocicleta","Home","Conductor",40,"Ferit lleu",4582788.28,429806.42
"417",2,8,70607,"0035 0035","Dilluns",2015,"Març",2,3,"No és causa del  vianant","Motocicleta","Home","Conductor",47,"Ferit lleu",4581933.52,429893.81
"419",2,9,100800,"0013 0013","Dimarts",2015,"Abril",7,7,"No és causa del  vianant","Motocicleta","Home","Conductor",39,"Ferit lleu",4581301.73,429078.68
"421",2,8,245802,"0209 0209","Dimarts",2015,"Novembre",24,7,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4583102.07,429387.55
"422",2,9,100800,"0026 0026","Dimecres",2015,"Desembre",2,7,"No és causa del  vianant","Motocicleta","Home","Conductor",59,"Ferit lleu",4581290.96,429099.22
"424",2,9,100800,"0026 0026","Dimecres",2015,"Març",4,2,"No és causa del  vianant","Taxi","Home","Passatger",24,"Ferit lleu",4581290.96,429099.22
"425",2,9,100800,"0026 0026","Dimecres",2015,"Març",4,2,"No és causa del  vianant","Taxi","Home","Conductor",36,"Ferit lleu",4581290.96,429099.22
"427",2,9,110803,"0055 0055","Dimecres",2015,"Maig",27,4,"No és causa del  vianant","Motocicleta","Home","Conductor",20,"Ferit lleu",4581281.01,429222.12
"428",2,9,169409,"0373 0385","Dimecres",2015,"Juny",17,5,"No és causa del  vianant","Bicicleta","Home","Conductor",32,"Ferit lleu",4581051.65,429011.71
"432",2,8,209300,"0001 0001","Divendres",2015,"Novembre",20,3,"No és causa del  vianant","Motocicleta","Home","Conductor",39,"Ferit lleu",4581979.47,429951.15
"434",2,8,209300,"0001 0001","Dimecres",2015,"Febrer",11,12,"Desobeir el senyal del semàfor","Autobús","Home","Vianant",57,"Mort",4581979.47,429951.15
"435",2,9,362001,"0094 0094","Dimecres",2015,"Agost",12,1,"No és causa del  vianant","Motocicleta","Home","Conductor",46,"Ferit lleu",4581445.31,428904.76
"436",2,8,23403,"0074 0074","Diumenge",2015,"Maig",17,1,"No és causa del  vianant","Autobús","Home","Passatger",67,"Ferit lleu",4582524.29,429721.32
"437",2,8,23403,"0080I0080I","Dissabte",2015,"Febrer",21,7,"No és causa del  vianant","Ciclomotor","Home","Conductor",15,"Ferit lleu",4582565.07,429715.87
"438",2,9,169409,"0395 0397","Dijous",2015,"Desembre",10,3,"No és causa del  vianant","Bicicleta","Home","Conductor",28,"Ferit lleu",4581136.92,429101.64
"441",2,9,169409,"0415 0415","Dimecres",2015,"Desembre",9,9,"No és causa del  vianant","Furgoneta","Home","Passatger",25,"Ferit lleu",4581230.91,429197.51
"442",2,9,169409,"0415 0415","Dimecres",2015,"Desembre",9,9,"No és causa del  vianant","Furgoneta","Home","Conductor",48,"Ferit lleu",4581230.91,429197.51
"445",2,8,100800,"0139 0139","Dijous",2015,"Novembre",5,12,"No és causa del  vianant","Motocicleta","Home","Passatger",44,"Ferit lleu",4581874.86,429664.69
"446",2,8,100800,"0139 0139","Dijous",2015,"Novembre",5,12,"No és causa del  vianant","Motocicleta","Home","Conductor",45,"Ferit lleu",4581874.86,429664.69
"447",2,8,349706,"0066 0066","Dimarts",2015,"Octubre",20,8,"No és causa del  vianant","Motocicleta","Home","Conductor",27,"Ferit lleu",4581768.02,429717.59
"448",2,8,349706,"0068 0068","Dissabte",2015,"Juny",27,1,"No és causa del  vianant","Turismo","Home","Conductor",47,"Ferit lleu",4581775.11,429710.58
"449",2,8,110304,"0043 0043","Dijous",2015,"Gener",8,10,"No és causa del  vianant","Motocicleta","Home","Conductor",33,"Ferit lleu",4582613.24,429789.75
"454",2,7,31300,"0133 0133","Dilluns",2015,"Juny",29,11,"No és causa del  vianant","Motocicleta","Home","Conductor",30,"Ferit lleu",4583525.22,430580.47
"455",2,7,222002,"9999 9999","Dimarts",2015,"Maig",5,6,"No és causa del  vianant","Motocicleta","Home","Conductor",35,"Ferit lleu",4583594.24,430706.38
"458",2,7,191204,"0336 0336","Dimecres",2015,"Setembre",23,5,"No és causa del  vianant","Motocicleta","Home","Conductor",44,"Ferit lleu",4583551.71,430641.46
"462",2,7,144601,"0380 0380","Dimecres",2015,"Octubre",14,10,"Desobeir el senyal del semàfor","Motocicleta","Home","Conductor",24,"Ferit lleu",4583600.45,430617.38
"464",2,8,363809,"0157 0157","Dimecres",2015,"Gener",14,1,"No és causa del  vianant","Motocicleta","Home","Conductor",23,"Ferit lleu",4582332.54,429316.12
