"","Codi.districte","Codi.barri","Codi.carrer","Num.postal.caption","Descripció.dia.setmana","NK.Any","Nom.mes","Dia.de.mes","Hora.de.dia","Descripció.causa.vianant","Desc..Tipus.vehicle.implicat","Descripció.sexe","Descripció.tipus.persona","Edat","Descripció.victimització","Coordenada.UTM..Y.","Coordenada.UTM..X."
"460",2,7,350308,"0343 0343","Dimarts",2015,"Desembre",15,6,"No és causa del  vianant","Ciclomotor","Dona","Conductor",27,"Ferit lleu",4583457.11,430706.01
"461",2,8,268003,"0186 0186","Divendres",2015,"Gener",2,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",23,"Ferit lleu",4582512.47,429391.06
"463",2,7,144601,"0380 0380","Dijous",2015,"Juliol",16,1,"Desobeir el senyal del semàfor","Motocicleta","Dona","Vianant",10,"Ferit lleu",4583600.45,430617.38
"469",2,8,180208,"0076 0076","Dimarts",2015,"Setembre",22,7,"No és causa del  vianant","Turismo","Dona","Vianant",60,"Ferit lleu",4582828.93,428949.45
"471",2,7,191204,"0305 0305","Dijous",2015,"Juny",18,9,"No és causa del  vianant","Motocicleta","Dona","Passatger",28,"Ferit lleu",4583379.28,430434.42
"472",2,8,223606,"0127 0127","Dimecres",2015,"Maig",6,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",37,"Ferit lleu",4582610.4,429419.44
"475",2,8,223606,"0153 0153","Dimarts",2015,"Novembre",24,7,"No és causa del  vianant","Bicicleta","Dona","Vianant",46,"Ferit lleu",4582713.3,429318.62
"478",2,8,245802,"0123 0123","Dimarts",2015,"Desembre",15,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",48,"Ferit lleu",4582640.52,428916.77
"481",2,8,363809,"0229 0229","Dijous",2015,"Octubre",29,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",47,"Ferit lleu",4582710.53,428946.31
"485",2,8,349706,"0198 0198","Dijous",2015,"Març",19,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",36,"Ferit lleu",4582388.97,429110.32
"491",2,8,363809,"0195I0195I","Divendres",2015,"Maig",15,8,"No és causa del  vianant","Autobús","Dona","Passatger",70,"Ferit lleu",4582523.18,429090.68
"496",2,7,18505,"0361 0361","Dilluns",2015,"Agost",10,5,"No és causa del  vianant","Turismo","Dona","Passatger",28,"Ferit lleu",4583478.86,430912.52
"499",2,7,286504,"0190 0190","Divendres",2015,"Agost",14,5,"No és causa del  vianant","Turismo","Dona","Conductor",50,"Ferit lleu",4583555.09,430955.63
"502",2,7,191204,"0347 0347","Dimecres",2015,"Juny",3,9,"Desobeir el senyal del semàfor","Taxi","Dona","Vianant",38,"Ferit lleu",4583706.01,430764.08
"503",2,7,305100,"0098 0100","Dissabte",2015,"Octubre",31,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",38,"Ferit lleu",4583575.3,430769.31
"505",2,7,350308,"0361 0361","Dimarts",2015,"Octubre",20,4,"No és causa del  vianant","Turismo","Dona","Passatger",62,"Ferit lleu",4583569.79,430821.56
"507",2,7,100800,"0323 0323","Dimarts",2015,"Març",17,9,"No és causa del  vianant","Bicicleta","Dona","Conductor",44,"Ferit lleu",4582995.66,430808.39
"509",2,7,335100,"0003 0003","Diumenge",2015,"Juliol",19,3,"Desobeir el senyal del semàfor","Bicicleta","Dona","Conductor",49,"Ferit lleu",4583042.63,431214.23
"510",2,7,89004,"0324 0324","Dimecres",2015,"Abril",29,7,"No és causa del  vianant","Bicicleta","Dona","Conductor",40,"Ferit lleu",4582829.51,430478.42
"511",2,7,335100,"0006 0007","Dimecres",2015,"Març",18,9,"No és causa del  vianant","Ciclomotor","Dona","Conductor",22,"Ferit lleu",4583055.52,431174.5
"512",2,7,335100,"0011 0011","Divendres",2015,"Desembre",11,1,"No és causa del  vianant","Ciclomotor","Dona","Passatger",26,"Ferit lleu",4583037.86,431118.13
"513",2,7,335100,"0011 0011","Divendres",2015,"Desembre",11,1,"No és causa del  vianant","Ciclomotor","Dona","Conductor",19,"Ferit lleu",4583037.86,431118.13
"520",2,7,32700,"0009 0009","Dissabte",2015,"Febrer",21,12,"No és causa del  vianant","Ciclomotor","Dona","Conductor",28,"Ferit lleu",4582228.72,430353.25
"521",2,7,176801,"0057 0057","Dimecres",2015,"Març",25,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",26,"Ferit lleu",4582995.74,430536.95
"522",2,7,247659,"0097 0097","Dimarts",2015,"Octubre",13,1,"No és causa del  vianant","Motocicleta","Dona","Passatger",23,"Ferit lleu",4582703.03,430635.17
"525",2,7,309406,"0000 0000","Diumenge",2015,"Desembre",13,6,"No és causa del  vianant","Ciclomotor","Dona","Passatger",44,"Ferit lleu",4582541.1,431113.29
"528",2,7,74506,"0001S0001S","Divendres",2015,"Octubre",23,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",29,"Ferit lleu",4582289.67,430411.62
"530",2,7,335100,"0025 0025","Dissabte",2015,"Maig",23,3,"No és causa del  vianant","Motocicleta","Dona","Passatger",26,"Ferit lleu",4583211.84,431126.87
"532",2,7,28305,"0001 0001","Dimarts",2015,"Juny",2,2,"No és causa del  vianant","Turismo","Dona","Vianant",52,"Ferit lleu",4582579.1,431000.02
"535",2,7,169409,"0610 0610","Dimarts",2015,"Abril",21,10,"No és causa del  vianant","Taxi","Dona","Passatger",69,"Ferit lleu",4582301.64,430365.62
"537",2,7,18505,"0256 0256","Dijous",2015,"Octubre",22,5,"No és causa del  vianant","Ciclomotor","Dona","Conductor",31,"Ferit lleu",4582664.48,430127.5
"540",2,7,169409,"0636 0636","Dimarts",2015,"Juliol",21,11,"No és causa del  vianant","Autobús","Dona","Passatger",60,"Ferit lleu",4582558.24,430628.13
"544",2,7,176801,"0003 0003","Dimecres",2015,"Setembre",2,11,"No és causa del  vianant","Motocicleta","Dona","Passatger",32,"Ferit lleu",4582569.78,430953.78
"547",2,7,305100,"0051B0051B","Dilluns",2015,"Juny",29,1,"No és causa del  vianant","Bicicleta","Dona","Conductor",20,"Ferit lleu",4583318.02,430937.87
"548",2,7,305100,"0055 0055","Dimecres",2015,"Abril",8,6,"No és causa del  vianant","Autobús","Dona","Passatger",47,"Ferit lleu",4583348.5,430918.21
"551",2,7,232902,"0014 0014","Dimecres",2015,"Març",4,2,"No és causa del  vianant","Taxi","Dona","Passatger",23,"Ferit lleu",4582464.67,430863.99
"556",2,7,18505,"0310 0310","Dilluns",2015,"Abril",27,10,"No és causa del  vianant","Motocicleta","Dona","Passatger",21,"Ferit lleu",4583106.11,430577.55
"560",2,7,350308,"0316 0316","Dimarts",2015,"Desembre",15,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",26,"Ferit lleu",4583176.32,430450.59
"561",2,7,31300,"0077 0077","Divendres",2015,"Novembre",27,5,"No és causa del  vianant","Ciclomotor","Dona","Conductor",23,"Ferit lleu",4583260.02,430839.66
"571",2,7,349309,"0001 0001","Diumenge",2015,"Agost",9,8,"No és causa del  vianant","Motocicleta","Dona","Passatger",48,"Ferit lleu",4582167.84,430271.08
"572",2,7,349309,"0001 0001","Dijous",2015,"Juny",4,8,"No és causa del  vianant","Motocicleta","Dona","Passatger",10,"Ferit lleu",4582167.84,430271.08
"573",2,7,350308,"0360 0360","Dissabte",2015,"Novembre",14,1,"Desobeir el senyal del semàfor","Motocicleta","Dona","Passatger",56,"Ferit lleu",4583456.72,430736.93
"576",2,7,31300,"0065 0065","Dimecres",2015,"Febrer",25,5,"No és causa del  vianant","Ciclomotor","Dona","Conductor",39,"Ferit lleu",4583168.61,430929.08
"583",2,7,247659,"0135 0135","Divendres",2015,"Maig",15,5,"No és causa del  vianant","Ciclomotor","Dona","Conductor",32,"Ferit lleu",4582974.79,430370.05
"584",2,7,268003,"0267 0269","Dissabte",2015,"Gener",24,5,"No és causa del  vianant","Motocicleta","Dona","Passatger",36,"Ferit lleu",4583211.82,430072.34
"587",2,7,176801,"0089 0089","Dissabte",2015,"Octubre",17,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",39,"Ferit lleu",4583166.93,430369.65
"589",2,7,191204,"0266 0266","Dijous",2015,"Maig",14,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",37,"Ferit lleu",4583109.14,430190.34
"596",2,7,74506,"0117 0117","Divendres",2015,"Setembre",18,1,"Desobeir el senyal del semàfor","Taxi","Dona","Vianant",62,"Ferit lleu",4583088.22,429745.65
"602",2,7,18505,"0225 0225","Dimecres",2015,"Setembre",23,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",45,"Ferit lleu",4582611.7,430024.47
"603",2,7,144601,"0397 0397","Divendres",2015,"Juny",19,1,"No és causa del  vianant","Turismo","Dona","Conductor",56,"Ferit lleu",4583221.92,429606.08
"610",2,6,18505,"0469 0473","Dimecres",2015,"Abril",22,11,"No és causa del  vianant","Ciclomotor","Dona","Passatger",28,"Ferit lleu",4584065.88,431505.43
"612",2,6,178308,"0254 0254","Dijous",2015,"Abril",9,12,"No és causa del  vianant","Motocicleta","Dona","Vianant",68,"Ferit lleu",4584054.6,431420.24
"614",2,7,148307,"0065 0065","Diumenge",2015,"Agost",9,11,"No és causa del  vianant","Turismo","Dona","Conductor",50,"Ferit lleu",4582944.96,430133.41
"616",2,7,18505,"0321 0321","Dimecres",2015,"Desembre",23,7,"No és causa del  vianant","Turismo","Dona","Conductor",28,"Ferit lleu",4583273.67,430703.29
"617",2,7,18505,"0323 0323","Dimecres",2015,"Juliol",22,10,"No és causa del  vianant","Turismo","Dona","Vianant",71,"Ferit lleu",4583281.44,430711.2
"619",2,7,18505,"0345 0345","Dilluns",2015,"Setembre",7,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",40,"Ferit lleu",4583374.11,430805.64
"620",2,7,18505,"0345 0345","Dijous",2015,"Maig",28,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",26,"Ferit lleu",4583374.11,430805.64
"622",2,6,191204,"0423I0423I","Dissabte",2015,"Febrer",28,1,"No és causa del  vianant","Motocicleta","Dona","Passatger",27,"Ferit lleu",4584255.69,431284.96
"625",2,6,89004,"0542 0542","Divendres",2015,"Desembre",4,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",37,"Ferit lleu",4584047.34,431724.46
"627",2,6,191204,"0441 0441","Dissabte",2015,"Agost",8,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",53,"Ferit lleu",4584312.14,431389.52
"635",2,7,350308,"0243 0245","Dissabte",2015,"Febrer",28,10,"No és causa del  vianant","Turismo","Dona","Passatger",40,"Ferit lleu",4582858.88,430095.63
"636",2,6,238400,"0174 0174","Dijous",2015,"Agost",20,10,"No és causa del  vianant","Motocicleta","Dona","Passatger",34,"Ferit lleu",4583966.92,431681.65
"637",2,6,238400,"0191X0191X","Divendres",2015,"Agost",21,12,"No és causa del  vianant","Autobús","Dona","Vianant",18,"Ferit lleu",4583957.44,431666.24
"645",2,6,350308,"0505 0505","Divendres",2015,"Juny",12,12,"No és causa del  vianant","Ciclomotor","Dona","Conductor",22,"Ferit lleu",4584296.61,431565.94
"650",2,7,148307,"0106 0106","Dissabte",2015,"Agost",1,7,"No és causa del  vianant","Motocicleta","Dona","Conductor",32,"Ferit lleu",4583277.8,429912.71
"651",2,7,148307,"0106 0106","Divendres",2015,"Maig",1,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",44,"Ferit lleu",4583277.8,429912.71
"653",2,7,148307,"0060 0060","Dimarts",2015,"Juny",23,9,"No és causa del  vianant","Taxi","Dona","Passatger",25,"Ferit lleu",4582902.26,430258.23
"655",2,7,148307,"0064 0064","Dilluns",2015,"Agost",24,12,"No és causa del  vianant","Autobús","Dona","Passatger",69,"Ferit lleu",4582927.51,430235.14
"657",2,7,148307,"0084 0084","Divendres",2015,"Abril",17,7,"No és causa del  vianant","Ciclomotor","Dona","Conductor",35,"Ferit lleu",4583102.49,430074.69
"658",2,7,176801,"0067 0069","Dilluns",2015,"Abril",13,4,"No és causa del  vianant","Motocicleta","Dona","Conductor",41,"Ferit lleu",4583073.78,430460.87
"659",2,6,350308,"0516 0516","Dimarts",2015,"Febrer",3,1,"No és causa del  vianant","Autobús","Dona","Passatger",30,"Ferit lleu",4584293.32,431593.89
"663",2,6,289105,"0495 0495","Dimarts",2015,"Juliol",28,7,"No és causa del  vianant","Motocicleta","Dona","Passatger",32,"Ferit lleu",4584545.63,431243.36
"667",2,6,191204,"0374 0374","Diumenge",2015,"Desembre",20,12,"No és causa del  vianant","Taxi","Dona","Passatger",51,"Ferit lleu",4583849.52,430946.47
"669",2,6,289105,"0378 0378","Dilluns",2015,"Setembre",21,9,"No és causa del  vianant","Turismo","Dona","Passatger",82,"Ferit lleu",4584194.3,430916.07
"670",2,6,292201,"0001 0001","Divendres",2015,"Setembre",4,6,"Desobeir el senyal del semàfor","Bicicleta","Dona","Vianant",26,"Ferit lleu",4583912.52,430950.17
"671",2,6,142300,"0000 0000","Dilluns",2015,"Març",2,5,"No és causa del  vianant","Motocicleta","Dona","Conductor",23,"Ferit lleu",4584507.59,431074.65
"678",2,6,191204,"0424 0432","Dimarts",2015,"Juliol",28,4,"No és causa del  vianant","Furgoneta","Dona","Vianant",23,"Ferit lleu",4584132.47,431236.98
"679",2,6,268003,"0383 0383","Divendres",2015,"Novembre",27,3,"No és causa del  vianant","Bicicleta","Dona","Conductor",28,"Ferit lleu",4583932.9,430809.36
"682",2,6,18505,"0433 0433","Dijous",2015,"Setembre",10,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",37,"Ferit lleu",4583888.2,431337.79
"687",2,6,297001,"0166 0166","Dimecres",2015,"Desembre",16,8,"Transitar a peu per la calçada","Motocicleta","Dona","Conductor",38,"Ferit lleu",4584700.85,430860.36
"692",2,6,350308,"0442 0442","Dilluns",2015,"Juny",1,4,"No és causa del  vianant","Motocicleta","Dona","Passatger",21,"Ferit lleu",4583956.47,431248.18
"694",2,6,297001,"0242 0242","Dissabte",2015,"Maig",23,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",35,"Ferit lleu",4584998.51,431165.05
"696",2,6,350308,"0393 0393","Dissabte",2015,"Maig",9,10,"No és causa del  vianant","Motocicleta","Dona","Conductor",31,"Ferit lleu",4583828.84,431086.06
"698",2,5,9209,"0131 0133","Dimarts",2015,"Desembre",22,4,"Creuar per fora pas de vianants","Turismo","Dona","Vianant",67,"Ferit lleu",4583353.98,431984.84
"704",2,5,325005,"0234 0234","Diumenge",2015,"Gener",25,4,"Creuar per fora pas de vianants","Motocicleta","Dona","Conductor",51,"Ferit lleu",4583573.32,431312.11
"706",2,5,209900,"0049 0049","Dissabte",2015,"Abril",25,12,"No és causa del  vianant","Turismo","Dona","Conductor",44,"Ferit lleu",4583631.42,432108.84
"710",2,5,225500,"0119 0119","Dissabte",2015,"Maig",9,10,"No és causa del  vianant","Furgoneta","Dona","Vianant",52,"Ferit lleu",4583173.94,431483.73
"712",2,5,169409,"0751E0751E","Divendres",2015,"Juliol",10,10,"No és causa del  vianant","Turismo","Dona","Conductor",38,"Ferit lleu",4583780.76,431803.14
"714",2,5,225500,"0125 0127","Dimecres",2015,"Juliol",1,8,"No és causa del  vianant","Motocicleta","Dona","Passatger",11,"Ferit lleu",4583229.22,431429.65
"718",2,5,335100,"0038 0039","Dilluns",2015,"Febrer",9,4,"No és causa del  vianant","Motocicleta","Dona","Passatger",45,"Ferit lleu",4583152.89,431246.29
"720",2,5,169409,"0744 0744","Dimarts",2015,"Setembre",22,3,"No és causa del  vianant","Turismo","Dona","Passatger",45,"Ferit lleu",4583396.58,431494.08
"731",2,5,197302,"0145 0147","Dilluns",2015,"Gener",26,7,"No és causa del  vianant","Turismo","Dona","Conductor",52,"Ferit lleu",4583418.86,431783.22
"732",2,5,197302,"0149 0151","Dijous",2015,"Gener",22,12,"No és causa del  vianant","Autobús","Dona","Passatger",73,"Ferit lleu",4583446.56,431756.95
"733",3,11,198804,"0171 0171","Dijous",2015,"Octubre",22,3,"No és causa del  vianant","Bicicleta","Dona","Vianant",32,"Ferit lleu",4580914.26,429521.79
"735",2,5,178308,"0159 0159","Divendres",2015,"Octubre",2,8,"No és causa del  vianant","Turismo","Dona","Conductor",35,"Ferit lleu",4583600.48,431830.63
"737",2,5,144601,"0289 0291","Dimarts",2015,"Juliol",7,4,"No és causa del  vianant","Turismo","Dona","Vianant",80,"Ferit lleu",4583703.13,431101.33
"738",3,11,261004,"0057 0057","Dissabte",2015,"Febrer",21,1,"No és causa del  vianant","Turismo","Dona","Vianant",66,"Ferit lleu",4580692.53,430252.41
"739",3,11,198804,"0097 0097","Dissabte",2015,"Agost",29,2,"No és causa del  vianant","Bicicleta","Dona","Conductor",17,"Ferit lleu",4580905.72,430165.05
"743",3,11,257700,"0048 0048","Dijous",2015,"Novembre",19,1,"No és causa del  vianant","Autobús","Dona","Passatger",61,"Ferit lleu",4580774.1,430515.51
"745",3,11,361009,"0005 0005","Dijous",2015,"Desembre",3,9,"No és causa del  vianant","Motocicleta","Dona","Conductor",24,"Ferit lleu",4580651.6,431012.01
"746",3,11,198804,"0087 0087","Dilluns",2015,"Maig",25,11,"No és causa del  vianant","Turismo","Dona","Passatger",32,"Ferit lleu",4580903.65,430315.86
"748",3,11,700025,"0048 0048","Dilluns",2015,"Febrer",2,7,"No és causa del  vianant","Motocicleta","Dona","Passatger",31,"Ferit lleu",4580533.18,431019.79
"750",3,11,198804,"0103B0103B","Dilluns",2015,"Març",23,1,"No és causa del  vianant","Motocicleta","Dona","Vianant",57,"Ferit lleu",4580906.88,430082.13
"757",3,11,701266,"001370000","Diumenge",2015,"Maig",3,9,"No és causa del  vianant","Turismo","Dona","Passatger",37,"Ferit lleu",4578960.67,430013.51
"765",3,12,180,"0053 0053","Dissabte",2015,"Juny",20,1,"No és causa del  vianant","Turismo","Dona","Passatger",21,"Ferit lleu",4576468.17,428089.95
"769",3,11,116402,"0002 0002","Dissabte",2015,"Setembre",5,8,"No és causa del  vianant","Ciclomotor","Dona","Conductor",20,"Ferit lleu",4579968.91,428570.92
"770",3,11,116402,"0002 0002","Diumenge",2015,"Juny",14,2,"No és causa del  vianant","Turismo","Dona","Passatger",87,"Ferit lleu",4579968.91,428570.92
"772",3,11,116402,"0002 0002","Diumenge",2015,"Juny",14,2,"No és causa del  vianant","Turismo","Dona","Passatger",83,"Ferit lleu",4579968.91,428570.92
"777",3,12,230601,"0019 0019","Divendres",2015,"Gener",30,6,"No és causa del  vianant","Otros vehíc. a motor","Dona","Passatger",40,"Ferit lleu",4578332.08,429415.86
"780",3,12,222206,"0137X0137X","Dilluns",2015,"Novembre",16,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",41,"Ferit lleu",4578265.62,428534.4
"781",3,12,369408,"0011 0015","Dijous",2015,"Desembre",3,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",37,"Ferit lleu",4578352.7,428562.04
"790",3,12,375706,"0001 0001","Dimarts",2015,"Juny",30,6,"No és causa del  vianant","Turismo","Dona","Passatger",73,"Ferit lleu",4577363.57,428330.57
"793",3,12,701265,"0014E0000","Dimarts",2015,"Abril",21,8,"No és causa del  vianant","Turismo","Dona","Conductor",18,"Ferit lleu",4578423.7,429595.67
"798",3,12,701265,"0015S0000","Dijous",2015,"Desembre",24,2,"No és causa del  vianant","Turismo","Dona","Passatger",5,"Ferit lleu",4577826.16,428286.45
"801",3,12,701265,"001330000","Dijous",2015,"Abril",30,6,"No és causa del  vianant","Motocicleta","Dona","Conductor",47,"Ferit lleu",4579026.42,430087.79
"805",3,12,701265,"001700000","Dimarts",2015,"Maig",26,8,"No és causa del  vianant","Motocicleta","Dona","Conductor",53,"Ferit lleu",4577222.83,426933.47
"807",3,12,701266,"001140000","Dissabte",2015,"Gener",17,7,"No és causa del  vianant","Furgoneta","Dona","Conductor",41,"Ferit lleu",4580468.62,431084.26
"809",3,12,701266,"001560000","Diumenge",2015,"Novembre",1,12,"No és causa del  vianant","Turismo","Dona","Conductor",35,"Ferit lleu",4577962.96,428462.57
"810",3,12,701266,"001560000","Dimecres",2015,"Febrer",11,8,"No és causa del  vianant","Turismo","Dona","Conductor",50,"Ferit lleu",4577962.96,428462.57
"813",3,13,137300,"0013 0013","Dijous",2015,"Febrer",26,7,"No és causa del  vianant","Turismo","Dona","Vianant",71,"Ferit greu",4579264,427878.28
"814",3,13,265504,"0003 0003","Divendres",2015,"Abril",24,10,"No és causa del  vianant","Autobús","Dona","Passatger",61,"Ferit lleu",4579667.25,427828.29
"818",3,13,230601,"0194 0194","Dimecres",2015,"Abril",29,12,"No és causa del  vianant","Motocicleta","Dona","Conductor",25,"Ferit lleu",4579255.93,428324.85
"822",3,13,369408,"0248 0248","Dimarts",2015,"Març",17,8,"No és causa del  vianant","Ciclomotor","Dona","Conductor",21,"Ferit lleu",4579673.52,427904.51
